1.825621226482263548e+00,-9.999999990874846034e-01,-9.999999985713459161e-01,-2.085002010197744005e-01,-9.999999989996225525e-01,-9.186555578652740861e-01,-9.999999971415595157e-01,-9.483755054277670515e-01,-4.058640452264744014e-01,2.796996401806815413e+00,1.130598086609019060e+00,-8.024479889568790769e-01,1.114241400518070080e+00,-6.956299335456737065e-01,2.444493499273723724e+00,8.454250965265316387e-01,1.769005264381065423e+00,1.148579516616529683e-01,-9.999999951000961840e-01,8.967762966927404378e+00,-9.999999965234231958e-01,-9.999999938504569030e-01,-9.999999964666069774e-01
-9.999999975294162624e-01,4.780895874855523725e-02,-9.999999986509761074e-01,3.505421341743016148e-03,-9.999999968407785600e-01,-9.999999973399881226e-01,-9.999999972819806349e-01,-9.442421222966613792e-01,2.271141188144334411e+00,8.834207610021573842e+00,2.016705667332035379e+00,1.312161150834431744e+00,-9.999999950574843810e-01,3.993397951853347116e+00,-9.999999926854427068e-01,2.505280280314550634e+00,-9.999999919671130888e-01,-9.999999940807379195e-01,4.399592292707943386e+00,-9.999999917395244742e-01,1.482660464886827179e-01,1.984919439717255152e+00,-5.389616105793451073e-01
3.016776133816200911e+00,7.334680584722883534e-01,1.437749444931410159e-01,3.559374881324311457e-01,6.688036714037488562e-01,3.688973653999016999e+00,-9.999999936329784234e-01,3.659017665710977973e-01,-9.206837966150471786e-01,-9.999999982626815997e-01,-9.999999978364452202e-01,-9.999999982132132814e-01,5.282874872591546422e-01,-9.999999950407743032e-01,-9.999999958484516727e-01,-9.999999947712404635e-01,-9.999999915529110828e-01,-9.999999906352263768e-01,-9.999999932636417510e-01,8.905762498226210688e-01,-9.999999939155252981e-01,6.059543617874862065e+00,8.435299835150830150e-01
-9.999999927857156079e-01,-9.999999928871241561e-01,2.925676240207064183e+00,-1.114857360956441994e-02,3.752596208410589051e-01,-9.999999940621580041e-01,-9.999999915173184428e-01,-9.999999947107626186e-01,-9.999999936689367708e-01,-9.999999944640781679e-01,4.802885675792533116e-01,2.021082829787891111e+00,-9.999999984642089501e-01,-9.999999986611486369e-01,-4.213784454637095056e-01,-9.999999990752292955e-01,4.396469652927295968e+00,3.386450210449245102e+00,-9.999999970274494610e-01,-9.999999968906647663e-01,4.789158891335951296e+00,-9.999999888344024424e-01,-9.999999920472473214e-01
-9.999999955047744749e-01,-9.999999947566570180e-01,-9.999999946389966921e-01,-9.999999988729341149e-01,-3.371825599229699016e-02,4.539780855578997021e-01,5.002700185186482740e-01,-9.999999960997074666e-01,4.402441661738178524e+00,1.451819204713789624e+01,-9.999999903518895783e-01,5.969190904444967583e-01,-6.761867322369667921e-01,-9.999999955338657598e-01,4.167875330517034627e+00,-9.999999989024083158e-01,1.986262934825874238e-01,8.235538691148386325e-01,-4.811396321538339849e-01,2.333427540455212501e+00,-9.999999975530295959e-01,-9.999999936766921227e-01,-9.999999947299944569e-01
-9.999999928934751869e-01,6.598256987319900624e+00,9.691414824443270959e+00,-9.999999961108935187e-01,-9.999999986075491787e-01,8.638389643921700473e-03,-9.999999992847331542e-01,1.159633876817446119e+00,4.448311989738813921e+00,5.266284293727879984e+00,-9.999999895061227884e-01,-9.999999927070274408e-01,-9.999999893723917621e-01,8.611372861452489147e+00,8.986616527266299004e-01,-9.999999957193423938e-01,-6.249167807309350398e-01,-9.999999990822447948e-01,-1.294426625320838908e-01,-9.999999912245104428e-01,-9.999999980519581610e-01,1.177395253726639252e-01,-9.999999972327453523e-01
5.397808744772105705e+00,2.477210992530566536e+00,6.537909921391810819e+00,-4.297202509685618121e-01,-9.999999963832375549e-01,-9.999999992303384433e-01,-1.150626255548684168e-01,-6.750095214543735400e-01,2.504791041288824793e+00,7.520739857503080827e+00,-9.999999906338367106e-01,-9.999999921814782811e-01,-9.999999867442214141e-01,-9.999999875941384397e-01,3.191935267943157850e+00,2.317511850155178799e+00,2.870584821068042469e+00,-9.999999980724549875e-01,2.171628162673420182e+00,2.986366100624081588e-01,-9.999999981207365884e-01,1.075479688274932621e-01,-4.305613710232881336e-02
-9.999999915349194746e-01,-4.362465680270784518e-01,-9.999999973963676902e-01,1.017945477174968971e+00,-9.999999952685655336e-01,4.540546716275228878e-01,2.385559530736735268e-01,-1.426050091442835621e-01,-2.615740628454016337e-01,9.107565483527924499e+00,-9.999999969516089049e-01,-9.999999959267067418e-01,-9.999999929938563348e-01,-9.999999907860255277e-01,7.007448230097693909e+00,-9.999999928991103459e-01,6.062262167002233859e+00,-9.999999942645569906e-01,-9.999999923911556676e-01,3.539806598031232376e-02,2.462017184395654201e+00,-9.999999962273280474e-01,-8.377447069734311746e-01
2.489604001003262468e+01,-9.999999934042972383e-01,-9.999999984995106006e-01,-9.999999944998804180e-01,-9.999999889984992896e-01,-9.999999862187334276e-01,-9.999999877242758961e-01,-9.999999970401040050e-01,-2.218287000626609495e-01,-9.999999986622339909e-01,-9.999999994743217213e-01,-9.999999982869646198e-01,4.876478773801764532e+00,1.663899540697404333e+01,-9.999999942420118026e-01,-9.999999889124547847e-01,-7.800039052692055996e-01,-9.999999813432656204e-01,-9.999999891851097944e-01,8.655537236187679895e+00,4.410658667104680575e+00,-9.999999851795252637e-01,2.824224529311687437e+00
-9.999999752949177978e-01,-9.999999893718968247e-01,-9.999999978166003167e-01,4.167561092816354673e+00,-9.999999890658565205e-01,7.910011383667750806e+00,8.853146292281927288e+00,1.093239747208691437e+00,-9.999999989048420357e-01,-1.646740238886550134e-01,-3.783862838367903492e-01,-9.999999994568392614e-01,-9.999999983752476673e-01,-9.999999947315474369e-01,-6.637426505746270022e-01,9.337004823208820969e-01,1.015291942736271125e+01,1.715123854108690793e+01,6.096676016584499536e+00,5.033185954963007802e+00,1.704824210667811868e-01,-9.999999808281675451e-01,-9.999999899026401629e-01
1.842378662257833710e+01,6.984023817976122039e+00,-9.999999966085414416e-01,-9.999999935080596813e-01,3.547312750103714940e-01,-9.999999857874607434e-01,-9.999999882113058680e-01,-9.999999968757751212e-01,-9.999999994632383649e-01,1.305600514144038105e+00,-3.411159601894335203e-01,-9.999999984623930693e-01,9.863685779368228657e-01,-9.999999913056261125e-01,7.050215528769018469e+00,-9.999999887279681365e-01,1.350253326375756480e+01,-9.999999821366133412e-01,3.023004835699846460e+00,5.359667772007224329e+00,-9.999999913760346804e-01,-9.999999877805284543e-01,-9.999999947683978485e-01
-9.999999694921473115e-01,-4.346514247148214327e-01,1.665413182156583183e+00,1.188593141047425084e+00,-9.999999896545642697e-01,-9.999999831093167035e-01,2.302973453080706945e-01,3.675406980453448824e+00,1.143633349492724216e-01,-4.217357434399320870e-01,3.870378010985646156e-01,-3.368233134053359445e-01,-9.999999976384243983e-01,6.066671920771600224e-01,-8.666478927518853626e-01,4.914237102139345836e+00,-9.999999896365104890e-01,-9.999999812715898440e-01,2.621457588067636624e-01,3.997625612419872243e-01,3.997081027698391242e+00,7.019563162204875972e+00,1.985455645499456745e+00
-9.999999890875638231e-01,-9.999999930840459683e-01,-9.999999984545892007e-01,-4.108108673346032025e-01,-9.999999952388144431e-01,-9.999999902393253981e-01,1.500563762708683768e+01,-9.999999951307815271e-01,1.974177505639783892e+00,-9.999999986257664952e-01,3.974981768330724918e+00,-7.040146511361138337e-01,9.351875554496866250e-02,-9.999999979593982014e-01,-9.999999980924655363e-01,3.559524567943137097e+00,1.756322681291516918e+00,-9.999999877713671159e-01,-9.999999948622728674e-01,2.485988663463600257e-01,-9.999999926497291636e-01,4.623534924370452437e+00,-9.999999915510686677e-01
1.465641228064469281e+01,-9.999999810861763816e-01,5.213372860341027870e-01,-4.472957439844184591e-01,7.037012250394642621e+00,7.447760491853386178e+00,1.709709903298069378e+01,-9.999999893139686069e-01,-9.999999899130112002e-01,-9.999999925638920484e-01,2.189358697383948726e+00,-9.999999981833753715e-01,-9.999999965947617975e-01,-1.127897535285798669e-01,-9.596972365031247731e-01,-1.412471598615795410e-01,-9.999999948542127592e-01,-9.999999856724638425e-01,-5.759289934771143482e-01,-4.710394277870023627e-01,-9.999999927010303491e-01,2.111682475291157957e+01,2.795462373525630539e+00
