origin,13101,13102,13103,13104,13105,13106,13107,13108,13109,13110,13111,13112,13113,13114,13115,13116,13117,13118,13119,13120,13121,13122,13123
13101,0.024567079965780524,0.02535747461168309,0.0161964220928447,0.020199977203245074,0.02313035467025406,0.013430990766606088,0.008095004026673755,0.014900413600999945,0.005898884997321206,0.004195173465471785,0.004608887655648914,0.0072459665542898,0.008033187589335657,0.005028792916471429,0.004766726362913278,0.008672704485263133,0.004928654151885857,0.006241735613284751,0.004722355285077168,0.00420295004287399,0.006655709940700576,0.0037627327175332958,0.006548687643328686
13102,0.02535747461168309,0.17936790678309936,0.04643932449719278,0.020487969065159685,0.019830127521181833,0.023551686515173437,0.023049049756418853,0.10983999213399431,0.019194577054282003,0.00975170315732942,0.014484987384168322,0.015257307518154734,0.012675279053098216,0.007734273314568892,0.008564805874878208,0.010751654362410901,0.007798910176922786,0.010583711962487205,0.007966228805670774,0.007584038360966428,0.013354501273811393,0.009661493464174878,0.023190637933529844
13103,0.0161964220928447,0.04643932449719278,0.21630328008586186,0.0412814149689462,0.019394906799598585,0.013637349488918272,0.012952276062317242,0.048445090571638004,0.08437362058072131,0.04746822627975165,0.03811663229721524,0.04615403825900928,0.05672384673663646,0.016629092299992078,0.01986425640874324,0.015771890072147108,0.009762821289846605,0.008806130602001383,0.012242136873433769,0.01406442819919115,0.013553745389192106,0.008520328152595482,0.017972949841756635
13104,0.020199977203245074,0.020487969065159685,0.0412814149689462,0.44211410480140834,0.09225384039616522,0.02454231394093145,0.01717951790738887,0.027551870317826088,0.023017995288571874,0.026324140535230713,0.019912533258642295,0.06193725004747098,0.09488815203656868,0.10884582125801254,0.061325697722074725,0.15758325476629814,0.03874908526064405,0.021397522626598678,0.04902469496625814,0.046868020031323086,0.03042282168022818,0.013051552168139798,0.018324269040873573
13105,0.02313035467025406,0.019830127521181833,0.019394906799598585,0.09225384039616522,0.32281318865730135,0.06854652447816847,0.028397301498333933,0.02665855442922486,0.011507677686600205,0.009478758628711385,0.01077684158479616,0.021367769169289896,0.01841172695355713,0.02328102017749617,0.01865932280737318,0.09473118051923651,0.045282031728904354,0.056334022016552014,0.030090879953102157,0.020150653369106722,0.04249179340742207,0.016443317791414284,0.019729800842993063
13106,0.013430990766606088,0.023551686515173437,0.013637349488918272,0.02454231394093145,0.06854652447816847,0.28389066581462813,0.1334434596772088,0.04112433775298676,0.00918650860865129,0.006136443521865015,0.009095558032836343,0.013087622266962218,0.00898110540625121,0.009808491226049083,0.009751681466797368,0.022297431711460966,0.021952536874677787,0.1040012220611708,0.015148792984117216,0.01087662047978658,0.04899672503499289,0.028496813078247234,0.03449182756078911
13107,0.008095004026673755,0.023049049756418853,0.012952276062317242,0.01717951790738887,0.028397301498333933,0.1334434596772088,0.3481815804383314,0.07075546139170515,0.010313177707228397,0.006183549011839983,0.010965673868240806,0.013136280314933337,0.00774803917148559,0.008278852039846045,0.009090734646777317,0.015029744571702879,0.016987369428391255,0.05328347554069059,0.01334079460361928,0.010246591329038556,0.05465241983423502,0.06216981108568231,0.09358277398088331
13108,0.014900413600999945,0.10983999213399431,0.048445090571638004,0.027551870317826088,0.02665855442922486,0.04112433775298676,0.07075546139170515,0.4413364042381892,0.042772356732341525,0.018005353096906374,0.041376975924335306,0.030965903267142183,0.01800322785602019,0.013689336818990847,0.016764519454851377,0.01776301389171146,0.015837466948607586,0.021991885114903454,0.016577182439137274,0.015960390406409872,0.034238118075126354,0.03343338771611564,0.14334078189370508
13109,0.005898884997321206,0.019194577054282003,0.08437362058072131,0.023017995288571874,0.011507677686600205,0.00918650860865129,0.010313177707228397,0.042772356732341525,0.4880740194051648,0.09463667234806782,0.24083501105462427,0.07390490987930004,0.0315139581853868,0.014502314400516378,0.021987145882161142,0.011418372741300786,0.008345410318567028,0.006785845863302024,0.01170624220753653,0.015257684988377134,0.012605128397531029,0.008542352775538052,0.019637396316820724
13110,0.004195173465471785,0.00975170315732942,0.04746822627975165,0.026324140535230713,0.009478758628711385,0.006136443521865015,0.006183549011839983,0.018005353096906374,0.09463667234806782,0.37222155997083445,0.057292888332872646,0.19081299484083397,0.06378948081120893,0.019672210787113408,0.03318254735892796,0.01133049176863276,0.00727982672361657,0.004921715074179091,0.01149091743053961,0.01733763984850539,0.00923855699781612,0.005405957232046356,0.010264277911551045
13111,0.004608887655648914,0.014484987384168322,0.03811663229721524,0.019912533258642295,0.01077684158479616,0.009095558032836343,0.010965673868240806,0.041376975924335306,0.24083501105462427,0.057292888332872646,0.5885905948441519,0.0840728349093996,0.02224043346397747,0.01486834786260922,0.02487134752023462,0.011468293989115889,0.00932926100131371,0.007236644304816188,0.01369532622117405,0.018592235261080697,0.014989737553649636,0.01057909703701126,0.024709634874824207
13112,0.0072459665542898,0.015257307518154734,0.04615403825900928,0.06193725004747098,0.021367769169289896,0.013087622266962218,0.013136280314933337,0.030965903267142183,0.07390490987930004,0.19081299484083397,0.0840728349093996,1.0,0.09360652848127765,0.08052554517257934,0.23099104859595396,0.031986657065748665,0.0213305454641414,0.011803398146986985,0.04072174768550089,0.08177171246679345,0.024629141904889688,0.013179580300143892,0.022100084915644323
13113,0.008033187589335657,0.012675279053098216,0.05672384673663646,0.09488815203656868,0.01841172695355713,0.00898110540625121,0.00774803917148559,0.01800322785602019,0.0315139581853868,0.06378948081120893,0.02224043346397747,0.09360652848127765,0.24049423429777658,0.04295872297822194,0.04595547475535055,0.023453614198363587,0.011269235610482119,0.007168556622298734,0.017062340267468848,0.02316549855441331,0.011926315308755061,0.006172054545823239,0.010375471660109799
